msa_code,msa_title,year,strategic_sector,sector_employment,msa_total_employment,strategic_employment_share
C1534,"Bucyrus, OH MicroSA",2024,Aerospace,204.0,25469.0,0.008009737327731753
C3810,"Picayune, MS MicroSA",2024,Aerospace,0.0,23258.0,0.0
C2854,"Ketchikan, AK MicroSA",2024,Aerospace,0.0,14554.0,0.0
C2350,"Gaffney, SC MicroSA",2024,Aerospace,0.0,36128.0,0.0
C3450,"Mount Vernon, IL MicroSA",2024,Aerospace,0.0,36481.0,0.0
C3386,"Montgomery, AL MSA",2024,Aerospace,6228.5,339001.0,0.01837310214424146
C4442,"Staunton-Stuarts Draft, VA MSA",2024,Aerospace,0.0,101713.0,0.0
C4910,"Winona, MN MicroSA",2024,Aerospace,0.0,48044.0,0.0
C4378,"South Bend-Mishawaka, IN-MI MSA",2024,Aerospace,2100.0,260831.0,0.008051190234289636
C1310,"Beatrice, NE MicroSA",2024,Aerospace,0.0,17354.0,0.0
C4262,"Searcy, AR MicroSA",2024,Aerospace,0.0,52338.0,0.0
C2546,"Harrison, AR MicroSA",2024,Aerospace,0.0,30668.0,0.0
C2122,"Elko, NV MicroSA",2024,Aerospace,0.0,53310.0,0.0
C2578,"Henderson, NC MicroSA",2024,Aerospace,0.0,28240.0,0.0
C2702,"Iron Mountain, MI-WI MicroSA",2024,Aerospace,0.0,29253.0,0.0
C4566,"Tiffin, OH MicroSA",2024,Aerospace,891.0,38184.0,0.023334380892520427
C2324,"Fredericksburg, TX MicroSA",2024,Aerospace,0.0,24952.0,0.0
C4754,"Wapakoneta, OH MicroSA",2024,Aerospace,401.5,44305.0,0.009062182597900915
C1418,"Blytheville, AR MicroSA",2024,Aerospace,0.0,40279.0,0.0
C3154,"Madison, WI MSA",2024,Aerospace,467.0,814886.0,5.730862967335309E-4
C4946,"Yankton, SD MicroSA",2024,Aerospace,397.0,26183.0,0.015162510025589123
C2319,"Franklin, KY MicroSA",2024,Aerospace,668.5,18230.0,0.03667032364234778
C1168,"Arkansas City-Winfield, KS MicroSA",2024,Aerospace,0.0,26082.0,0.0
C2870,"Kingsport-Bristol, TN-VA MSA",2024,Aerospace,313.5,236200.0,0.0013272650296359018
C2520,"Hailey, ID MicroSA",2024,Aerospace,0.0,32918.0,0.0
C3892,"Port Lavaca, TX MicroSA",2024,Aerospace,161.0,28155.0,0.005718344876576097
C1390,"Bismarck, ND MSA",2024,Aerospace,0.0,142144.0,0.0
C1734,"Clearlake, CA MicroSA",2024,Aerospace,0.0,35043.0,0.0
C4318,"Shelbyville, TN MicroSA",2024,Aerospace,371.5,36268.0,0.010243189588618066
C3430,"Mountain Home, ID MicroSA",2024,Aerospace,58.0,15062.0,0.003850750232372859
C4506,"Syracuse, NY MSA",2024,Aerospace,15.0,596848.0,2.5132026914725358E-5
C1470,"Branson, MO MicroSA",2024,Aerospace,0.0,57267.0,0.0
C1866,"Cortland, NY MicroSA",2024,Aerospace,0.0,33823.0,0.0
C3998,"Richmond, IN MicroSA",2024,Aerospace,209.5,59472.0,0.003522666128598332
C3538,"New Orleans-Metairie, LA MSA",2024,Aerospace,1183.5,887289.0,0.0013338382421060105
C4862,"Wichita, KS MSA",2024,Aerospace,56894.0,610088.0,0.09325539922109598
C1918,"Danville, IL MicroSA",2024,Aerospace,534.5,47399.0,0.011276609211164792
C3470,"Muscatine, IA MicroSA",2024,Aerospace,0.0,42468.0,0.0
C1238,"Austin, MN MicroSA",2024,Aerospace,0.0,33864.0,0.0
C2306,"Fort Wayne, IN MSA",2024,Aerospace,5231.5,446274.0,0.011722618839547005
C3050,"Lexington Park, MD MSA",2024,Aerospace,14.0,139025.0,1.0070131271354073E-4
C4434,"Statesboro, GA MicroSA",2024,Aerospace,338.0,65602.0,0.0051522819426237
C2126,"Ellensburg, WA MicroSA",2024,Aerospace,0.0,33551.0,0.0
C1342,"Bemidji, MN MicroSA",2024,Aerospace,0.0,41492.0,0.0
C1478,"Brenham, TX MicroSA",2024,Aerospace,0.0,30148.0,0.0
C1510,"Brookings, SD MicroSA",2024,Aerospace,0.0,34185.0,0.0
C2290,"Fort Smith, AR-OK MSA",2024,Aerospace,0.0,192872.0,0.0
C4698,"Vicksburg, MS MicroSA",2024,Aerospace,0.0,37594.0,0.0
C2634,"Houghton, MI MicroSA",2024,Aerospace,0.0,22020.0,0.0
C4854,"Wheeling, WV-OH MSA",2024,Aerospace,0.0,116523.0,0.0
C2754,"Jasper, IN MicroSA",2024,Aerospace,0.0,55966.0,0.0
C2934,"Lake Charles, LA MSA",2024,Aerospace,0.0,201357.0,0.0
C2482,"Greenville, OH MicroSA",2024,Aerospace,0.0,36787.0,0.0
C3750,"Paragould, AR MicroSA",2024,Aerospace,1076.0,31326.0,0.0343484645342527
C1082,"Alexandria, MN MicroSA",2024,Aerospace,0.0,39055.0,0.0
C1318,"Beaver Dam, WI MicroSA",2024,Aerospace,0.0,68346.0,0.0
C3570,"Nogales, AZ MicroSA",2024,Aerospace,0.0,27350.0,0.0
C1962,"Del Rio, TX MicroSA",2024,Aerospace,4.5,37459.0,1.2013134360233856E-4
C1858,"Corpus Christi, TX MSA",2024,Aerospace,5414.0,383059.0,0.014133592997423373
C3270,"McPherson, KS MicroSA",2024,Aerospace,0.0,32826.0,0.0
C4646,"Union City, TN MicroSA",2024,Aerospace,60.0,24400.0,0.002459016393442623
C1098,"Alpena, MI MicroSA",2024,Aerospace,0.0,24383.0,0.0
C4230,"Sault Ste. Marie, MI MicroSA",2024,Aerospace,0.0,25587.0,0.0
C2378,"Garden City, KS MicroSA",2024,Aerospace,0.0,40992.0,0.0
C2826,"Kearney, NE MicroSA",2024,Aerospace,1804.0,60292.0,0.029921050885689644
C2433,"Grand Rapids, MN MicroSA",2024,Aerospace,0.0,33216.0,0.0
C1122,"Amsterdam, NY MicroSA",2024,Aerospace,0.0,38299.0,0.0
C3442,"Mount Pleasant, TX MicroSA",2024,Aerospace,2664.5,49295.0,0.05405213510498022
C2866,"Killeen-Temple, TX MSA",2024,Aerospace,68.0,299569.0,2.269927796267304E-4
C1922,"Danville, KY MicroSA",2024,Aerospace,0.0,37222.0,0.0
C1214,"Auburn, IN MicroSA",2024,Aerospace,791.5,44402.0,0.01782577361380118
C2270,"Fort Dodge, IA MicroSA",2024,Aerospace,0.0,35094.0,0.0
C2066,"Easton, MD MicroSA",2024,Aerospace,0.0,36440.0,0.0
C3862,"Ponca City, OK MicroSA",2024,Aerospace,0.0,34361.0,0.0
C3038,"Lewistown, PA MicroSA",2024,Aerospace,70.0,33958.0,0.002061369927557571
C3006,"Lebanon, MO MicroSA",2024,Aerospace,3117.5,27153.0,0.11481235959194196
C2138,"Emporia, KS MicroSA",2024,Aerospace,0.0,32268.0,0.0
C3558,"New Ulm, MN MicroSA",2024,Aerospace,0.0,26443.0,0.0
C3454,"Mount Vernon, OH MicroSA",2024,Aerospace,345.5,41143.0,0.00839754028631845
C4922,"Wisconsin Rapids-Marshfield, WI MicroSA",2024,Aerospace,0.0,72366.0,0.0
C1986,"Dickinson, ND MicroSA",2024,Aerospace,0.0,44545.0,0.0
C2190,"Fairmont, WV MicroSA",2024,Aerospace,0.0,35234.0,0.0
C4578,"Toledo, OH MSA",2024,Aerospace,17235.0,577713.0,0.02983315244766865
C2594,"Hilton Head Island-Bluffton-Port Royal, SC MSA",2024,Aerospace,10.0,164010.0,6.097189195780745E-5
C2760,"Jefferson, GA MicroSA",2024,Aerospace,0.0,91623.0,0.0
C2046,"Durant, OK MicroSA",2024,Aerospace,0.0,43726.0,0.0
C3842,"Platteville, WI MicroSA",2024,Aerospace,0.0,30583.0,0.0
C1958,"Defiance, OH MicroSA",2024,Aerospace,721.0,31035.0,0.023231835024971805
C2654,"Huntington, IN MicroSA",2024,Aerospace,373.5,27263.0,0.013699886292777757
C1246,"Bainbridge, GA MicroSA",2024,Aerospace,36.5,17365.0,0.002101929167866398
C3018,"Le Mars, IA MicroSA",2024,Aerospace,0.0,23452.0,0.0
C2226,"Fergus Falls, MN MicroSA",2024,Aerospace,0.0,45820.0,0.0
C2034,"Duncan, OK MicroSA",2024,Aerospace,0.0,30116.0,0.0
C4306,"Shawnee, OK MicroSA",2024,Aerospace,87.5,45801.0,0.0019104386367109888
C3594,"Norwalk, OH MicroSA",2024,Aerospace,0.0,42828.0,0.0
C2918,"Lafayette, LA MSA",2024,Aerospace,54.5,352842.0,1.5446006994632158E-4
C4406,"Spokane-Spokane Valley, WA MSA",2024,Aerospace,1073.5,509346.0,0.0021076046538109653
C4724,"Vineyard Haven, MA MicroSA",2024,Aerospace,0.0,18352.0,0.0
C3174,"Manhattan, KS MSA",2024,Aerospace,0.0,105871.0,0.0
C2334,"Fremont, NE MicroSA",2024,Aerospace,169.0,37156.0,0.004548390569490796
C3026,"Lewisburg, PA MicroSA",2024,Aerospace,0.0,35091.0,0.0
C2926,"La Grande, OR MicroSA",2024,Aerospace,0.0,20972.0,0.0
C1882,"Crawfordsville, IN MicroSA",2024,Aerospace,0.0,31310.0,0.0
C2490,"Greenwood, MS MicroSA",2024,Aerospace,0.0,27216.0,0.0
C1366,"Big Rapids, MI MicroSA",2024,Aerospace,0.0,21676.0,0.0
C4322,"Shelton, WA MicroSA",2024,Aerospace,3.0,29680.0,1.0107816711590297E-4
C2014,"Dublin, GA MicroSA",2024,Aerospace,0.0,42141.0,0.0
C2470,"Greensburg, IN MicroSA",2024,Aerospace,1824.0,27681.0,0.06589357320906036
C3302,"Mexico, MO MicroSA",2024,Aerospace,0.0,16148.0,0.0
C2278,"Fort Leonard Wood, MO MicroSA",2024,Aerospace,24.0,26646.0,9.006980409817609E-4
C2742,"Jamestown, ND MicroSA",2024,Aerospace,0.0,22153.0,0.0
C4734,"Wabash, IN MicroSA",2024,Aerospace,108.5,24789.0,0.004376941385291863
C4246,"Scottsboro, AL MicroSA",2024,Aerospace,0.0,30890.0,0.0
C3330,"Milledgeville, GA MicroSA",2024,Aerospace,0.0,32338.0,0.0
C2206,"Faribault-Northfield, MN MicroSA",2024,Aerospace,0.0,52391.0,0.0
C4030,"Rochelle, IL MicroSA",2024,Aerospace,0.0,29869.0,0.0
C2460,"Greencastle, IN MicroSA",2024,Aerospace,0.0,24684.0,0.0
C3438,"Mount Pleasant, MI MicroSA",2024,Aerospace,0.0,45338.0,0.0
C257A,"Henderson, KY MicroSA",2024,Aerospace,0.0,42762.0,0.0
C1926,"Danville, VA MicroSA",2024,Aerospace,126.0,75382.0,0.001671486561778674
C4894,"Wilmington, OH MicroSA",2024,Aerospace,0.0,38280.0,0.0
C2026,"Duluth, MN-WI MSA",2024,Aerospace,732.0,249625.0,0.0029323985978968454
C4446,"Steamboat Springs, CO MicroSA",2024,Aerospace,0.0,42947.0,0.0
C3886,"Portland-South Portland, ME MSA",2024,Aerospace,13356.5,578004.0,0.023107971571130995
C1810,"Columbus, NE MicroSA",2024,Aerospace,0.0,50330.0,0.0
C2338,"Fremont, OH MicroSA",2024,Aerospace,2639.0,49872.0,0.05291546358678216
C3758,"Paris, TX MicroSA",2024,Aerospace,3424.5,50035.0,0.06844209053662437
C4346,"Sikeston, MO MicroSA",2024,Aerospace,711.0,38506.0,0.018464654858983017
C3950,"Quincy, IL-MO MicroSA",2024,Aerospace,0.0,65489.0,0.0
C2868,"Kingsland, GA MicroSA",2024,Aerospace,391.0,31766.0,0.012308757791349241
C3206,"Marion-Herrin, IL MicroSA",2024,Aerospace,0.0,56929.0,0.0
C1334,"Bellefontaine, OH MicroSA",2024,Aerospace,0.0,38724.0,0.0
C3198,"Marion, IN MicroSA",2024,Aerospace,0.0,54665.0,0.0
C4302,"Shawano, WI MicroSA",2024,Aerospace,0.0,28691.0,0.0
C2130,"Elmira, NY MSA",2024,Aerospace,349.0,67478.0,0.005172056077536382
C4398,"Spencer, IA MicroSA",2024,Aerospace,0.0,17067.0,0.0
C3150,"Madison, IN MicroSA",2024,Aerospace,0.0,25705.0,0.0
C1414,"Bluefield, WV-VA MicroSA",2024,Aerospace,0.0,66054.0,0.0
C1638,"Celina, OH MicroSA",2024,Aerospace,750.0,41162.0,0.018220688984986154
C3082,"Lock Haven, PA MicroSA",2024,Aerospace,0.0,25260.0,0.0
C2886,"Kirksville, MO MicroSA",2024,Aerospace,0.0,20934.0,0.0
C4562,"Thomasville, GA MicroSA",2024,Aerospace,219.0,53703.0,0.004077984470141333
C2354,"Gainesville, FL MSA",2024,Aerospace,214.0,303980.0,7.039936837949865E-4
C3030,"Lewiston, ID-WA MSA",2024,Aerospace,458.0,57573.0,0.007955117850381254
C1346,"Bend, OR MSA",2024,Aerospace,1345.5,216864.0,0.006204349269588313
C2698,"Iowa City, IA MSA",2024,Aerospace,0.0,184617.0,0.0
C1466,"Brainerd, MN MicroSA",2024,Aerospace,0.0,83429.0,0.0
C1306,"Bay City, TX MicroSA",2024,Aerospace,84.0,22419.0,0.0037468218921450553
C3262,"McComb, MS MicroSA",2024,Aerospace,0.0,33295.0,0.0
C1906,"Cumberland, MD-WV MicroSA",2024,Aerospace,0.0,70749.0,0.0
C2577,"Hemlock Farms, PA MicroSA",2024,Aerospace,0.0,24904.0,0.0
C1842,"Corinth, MS MicroSA",2024,Aerospace,0.0,26543.0,0.0
C2362,"Gainesville, TX MicroSA",2024,Aerospace,574.5,33070.0,0.017372240701542183
C1546,"Burlington, IA-IL MicroSA",2024,Aerospace,0.0,41965.0,0.0
C2202,"Fargo, ND-MN MSA",2024,Aerospace,347.5,295471.0,0.0011760883470797472
C4094,"Safford, AZ MicroSA",2024,Aerospace,0.0,21503.0,0.0
C3638,"Okeechobee, FL MicroSA",2024,Aerospace,0.0,24698.0,0.0
C4242,"Scottsbluff, NE MicroSA",2024,Aerospace,0.0,32199.0,0.0
C1194,"Athens, TN MicroSA",2024,Aerospace,2345.5,38280.0,0.06127220480668757
C1482,"Brevard, NC MicroSA",2024,Aerospace,0.0,19508.0,0.0
C1542,"Burley, ID MicroSA",2024,Aerospace,0.0,43466.0,0.0
C1106,"Altus, OK MicroSA",2024,Aerospace,0.0,19199.0,0.0
C3214,"Marshall, MN MicroSA",2024,Aerospace,0.0,27526.0,0.0
C4082,"Ruston, LA MicroSA",2024,Aerospace,0.0,37197.0,0.0
C2902,"Kokomo, IN MSA",2024,Aerospace,0.0,71515.0,0.0
C4822,"Weatherford, OK MicroSA",2024,Aerospace,0.0,29151.0,0.0
C4901,"Winchester, TN MicroSA",2024,Aerospace,365.0,23238.0,0.015707031586195026
C1686,"Chattanooga, TN-GA MSA",2024,Aerospace,6455.5,537852.0,0.012002372399842335
C3478,"Muskogee, OK MicroSA",2024,Aerospace,0.0,53510.0,0.0
C1252,"Baker City, OR MicroSA",2024,Aerospace,0.0,11188.0,0.0
C3590,"North Wilkesboro, NC MicroSA",2024,Aerospace,0.0,37867.0,0.0
C3358,"Mitchell, SD MicroSA",2024,Aerospace,386.5,27624.0,0.013991456704315088
C1076,"Alexander City, AL MicroSA",2024,Aerospace,0.0,26091.0,0.0
C4126,"St. Marys, PA MicroSA",2024,Aerospace,0.0,26696.0,0.0
C1954,"Decatur, IN MicroSA",2024,Aerospace,756.0,25864.0,0.02922981750695948
C1048,"Alamosa, CO MicroSA",2024,Aerospace,0.0,21525.0,0.0
C3986,"Red Wing, MN MicroSA",2024,Aerospace,0.0,42732.0,0.0
C2058,"Eagle Pass, TX MSA",2024,Aerospace,0.0,36922.0,0.0
C2930,"LaGrange, GA-AL MicroSA",2024,Aerospace,6492.5,102346.0,0.06343677329841908
C1314,"Beaumont-Port Arthur, TX MSA",2024,Aerospace,1682.0,322833.0,0.0052101241199010015
C4742,"Wahpeton, ND-MN MicroSA",2024,Aerospace,0.0,19228.0,0.0
C3822,"Pine Bluff, AR MicroSA",2024,Aerospace,0.0,52557.0,0.0
C1022,"Ada, OK MicroSA",2024,Aerospace,101.0,40779.0,0.0024767650015939577
C1570,"Cambridge, MD MicroSA",2024,Aerospace,0.0,21571.0,0.0
C3466,"Murray, KY MicroSA",2024,Aerospace,65.5,31141.0,0.002103336437493979
C2862,"Kill Devil Hills, NC MicroSA",2024,Aerospace,786.0,40719.0,0.01930302807043395
C3254,"McAlester, OK MicroSA",2024,Aerospace,0.0,29560.0,0.0
C3978,"Red Bluff, CA MicroSA",2024,Aerospace,0.0,39480.0,0.0
C1198,"Athens, TX MicroSA",2024,Aerospace,0.0,39068.0,0.0
C3306,"Miami, OK MicroSA",2024,Aerospace,0.0,25868.0,0.0
C3662,"Ontario, OR-ID MicroSA",2024,Aerospace,0.0,41218.0,0.0
C3850,"Plymouth, IN MicroSA",2024,Aerospace,183.5,39099.0,0.004693214660221489
C4006,"Richmond, VA MSA",2024,Aerospace,62.5,1317757.0,4.742907835056084E-5
C2446,"Great Bend, KS MicroSA",2024,Aerospace,0.0,23043.0,0.0
C3266,"McMinnville, TN MicroSA",2024,Aerospace,0.0,26075.0,0.0
C4650,"Urbana, OH MicroSA",2024,Aerospace,1124.0,21759.0,0.051656785697872146
C4282,"Selma, AL MicroSA",2024,Aerospace,0.0,22580.0,0.0
C3028,"Lewisburg, TN MicroSA",2024,Aerospace,509.0,19157.0,0.02656992222164222
C3582,"North Platte, NE MicroSA",2024,Aerospace,0.0,29805.0,0.0
C3322,"Midland, MI MSA",2024,Aerospace,0.0,76576.0,0.0
C3826,"Pittsburg, KS MicroSA",2024,Aerospace,0.0,34707.0,0.0
C2558,"Hastings, NE MicroSA",2024,Aerospace,0.0,37994.0,0.0
C2678,"Hutchinson, MN MicroSA",2024,Aerospace,0.0,31394.0,0.0
C3446,"Mount Sterling, KY MicroSA",2024,Aerospace,404.5,26864.0,0.015057325789160214
C2738,"Jacksonville, TX MicroSA",2024,Aerospace,0.0,29843.0,0.0
C4450,"Stephenville, TX MicroSA",2024,Aerospace,31.0,37180.0,8.337816030123723E-4
C2282,"Fort Morgan, CO MicroSA",2024,Aerospace,0.0,26213.0,0.0
C1750,"Clewiston, FL MicroSA",2024,Aerospace,0.0,28764.0,0.0
C4792,"Washington Court House, OH MicroSA",2024,Aerospace,0.0,22832.0,0.0
C3414,"Moscow, ID MicroSA",2024,Aerospace,0.0,29462.0,0.0
C3942,"Pullman, WA MicroSA",2024,Aerospace,0.0,38250.0,0.0
C2474,"Greenville, MS MicroSA",2024,Aerospace,60.0,29201.0,0.002054724153282422
C4818,"Waycross, GA MicroSA",2024,Aerospace,0.0,38256.0,0.0
C3090,"Logansport, IN MicroSA",2024,Aerospace,238.5,29178.0,0.008173966687230106
C4298,"Seymour, IN MicroSA",2024,Aerospace,0.0,45265.0,0.0
C1646,"Centralia, IL MicroSA",2024,Aerospace,0.0,24818.0,0.0
C1790,"Columbia, SC MSA",2024,Aerospace,944.0,788088.0,0.0011978357746850606
C3996,"Rice Lake, WI MicroSA",2024,Aerospace,144.5,43037.0,0.0033575760392220645
C2570,"Hays, KS MicroSA",2024,Aerospace,0.0,30975.0,0.0
C4326,"Sheridan, WY MicroSA",2024,Aerospace,0.0,28813.0,0.0
C4846,"West Plains, MO MicroSA",2024,Aerospace,0.0,30723.0,0.0
C3402,"Morgan City, LA MicroSA",2024,Aerospace,1528.0,39676.0,0.0385119467688275
C4238,"Sayre, PA MicroSA",2024,Aerospace,0.0,44665.0,0.0
C2284,"Fort Payne, AL MicroSA",2024,Aerospace,0.0,46733.0,0.0
C2154,"Escanaba, MI MicroSA",2024,Aerospace,0.0,27696.0,0.0
C3904,"Port Townsend, WA MicroSA",2024,Aerospace,34.5,18214.0,0.0018941473591742616
C2666,"Huntsville, TX MicroSA",2024,Aerospace,0.0,52629.0,0.0
C1502,"Brookhaven, MS MicroSA",2024,Aerospace,0.0,25534.0,0.0
C4274,"Sedalia, MO MicroSA",2024,Aerospace,0.0,38912.0,0.0
C3702,"Owosso, MI MicroSA",2024,Aerospace,453.0,31082.0,0.014574351714818867
C1190,"Athens, OH MicroSA",2024,Aerospace,0.0,42414.0,0.0
C4402,"Spirit Lake, IA MicroSA",2024,Aerospace,0.0,20017.0,0.0
C3994,"Rexburg, ID MicroSA",2024,Aerospace,0.0,42291.0,0.0
C1754,"Clinton, IA MicroSA",2024,Aerospace,0.0,38546.0,0.0
C3422,"Moultrie, GA MicroSA",2024,Aerospace,0.0,31232.0,0.0
C3684,"Ottawa, KS MicroSA",2024,Aerospace,0.0,20169.0,0.0
C3202,"Marion, OH MicroSA",2024,Aerospace,0.0,46200.0,0.0
C1846,"Cornelia, GA MicroSA",2024,Aerospace,0.0,29999.0,0.0
C3902,"Portsmouth, OH MicroSA",2024,Aerospace,0.0,50296.0,0.0
C2722,"Jackson, WY-ID MicroSA",2024,Aerospace,0.0,57167.0,0.0
C4678,"Van Wert, OH MicroSA",2024,Aerospace,376.5,23038.0,0.016342564458720375
C3754,"Paris, TN MicroSA",2024,Aerospace,39.5,23544.0,0.0016777098199116547
C2834,"Kendallville, IN MicroSA",2024,Aerospace,3344.0,33628.0,0.09944094207208279
C1286,"Batavia, NY MicroSA",2024,Aerospace,0.0,45998.0,0.0
C3694,"Owatonna, MN MicroSA",2024,Aerospace,0.0,37912.0,0.0
C1462,"Bradford, PA MicroSA",2024,Aerospace,0.0,27859.0,0.0
C3780,"Pella, IA MicroSA",2024,Aerospace,0.0,39360.0,0.0
C4798,"Watertown, SD MicroSA",2024,Aerospace,532.0,34522.0,0.015410462893227507
C4389,"Sparta, WI MicroSA",2024,Aerospace,0.0,42910.0,0.0
C2082,"Effingham, IL MicroSA",2024,Aerospace,0.0,50382.0,0.0
C1890,"Crossville, TN MicroSA",2024,Aerospace,44.5,38631.0,0.0011519246201237348
C2422,"Grand Forks, ND-MN MSA",2024,Aerospace,0.0,105480.0,0.0
C1582,"Campbellsville, KY MicroSA",2024,Aerospace,0.0,27387.0,0.0
C3342,"Mineral Wells, TX MicroSA",2024,Aerospace,0.0,16661.0,0.0
C3486,"Nacogdoches, TX MicroSA",2024,Aerospace,110.5,45128.0,0.002448590675412161
C4146,"Salina, KS MicroSA",2024,Aerospace,0.0,63070.0,0.0
C3874,"Poplar Bluff, MO MicroSA",2024,Aerospace,0.0,36265.0,0.0
C1554,"Burlington-South Burlington, VT MSA",2024,Aerospace,59.5,243567.0,2.442859664897133E-4
C1562,"Cadillac, MI MicroSA",2024,Aerospace,1019.5,34298.0,0.029724765292436877
C2938,"Lake City, FL MicroSA",2024,Aerospace,0.0,49288.0,0.0
C4278,"Selinsgrove, PA MicroSA",2024,Aerospace,0.0,31033.0,0.0
C4662,"Uvalde, TX MicroSA",2024,Aerospace,0.0,19462.0,0.0
C4394,"Spearfish, SD MicroSA",2024,Aerospace,0.0,27132.0,0.0
C1574,"Cambridge, OH MicroSA",2024,Aerospace,0.0,29197.0,0.0
C3194,"Marinette, WI-MI MicroSA",2024,Aerospace,826.5,49496.0,0.01669831905608534
C4778,"Washington, IN MicroSA",2024,Aerospace,52.0,26506.0,0.0019618199652908777
C1526,"Brunswick-St. Simons, GA MSA",2024,Aerospace,0.0,93602.0,0.0
C1454,"Bowling Green, KY MSA",2024,Aerospace,6814.5,160789.0,0.042381630584181755
C3706,"Oxford, MS MicroSA",2024,Aerospace,0.0,56200.0,0.0
C1762,"Coamo, PR MicroSA",2024,Aerospace,0.0,20822.0,0.0
C4114,"St. Joseph, MO-KS MSA",2024,Aerospace,0.0,108003.0,0.0
C2426,"Grand Island, NE MSA",2024,Aerospace,0.0,80013.0,0.0
C3142,"Macon-Bibb County, GA MSA",2024,Aerospace,0.0,187521.0,0.0
C1222,"Auburn-Opelika, AL MSA",2024,Aerospace,2747.0,142940.0,0.019217853644885968
C1578,"Camden, AR MicroSA",2024,Aerospace,0.0,20650.0,0.0
C1426,"Boise City, ID MSA",2024,Aerospace,2247.5,773081.0,0.0029071985988531604
C3182,"Manitowoc, WI MicroSA",2024,Energy,30.0,66887.0,4.485176491694948E-4
C2750,"Janesville-Beloit, WI MSA",2024,Pharmaceuticals,1335.0,139191.0,0.009591137358018838
C2858,"Key West-Key Largo, FL MicroSA",2024,Pharmaceuticals,0.0,94115.0,0.0
C4342,"Sierra Vista-Douglas, AZ MSA",2024,Semiconductors,0.0,69908.0,0.0
C1870,"Corvallis, OR MSA",2024,Energy,0.0,77273.0,0.0
C3126,"Lufkin, TX MicroSA",2024,Semiconductors,0.0,71512.0,0.0
C1030,"Adrian, MI MicroSA",2024,Energy,0.0,51592.0,0.0
C2970,"Laredo, TX MSA",2024,Energy,742.0,214865.0,0.0034533311614269426
C2182,"Fairbanks-College, AK MSA",2024,Semiconductors,0.0,74030.0,0.0
C2142,"Enid, OK MSA",2024,Semiconductors,0.0,46543.0,0.0
C2638,"Houma-Bayou Cane-Thibodaux, LA MSA",2024,Pharmaceuticals,29.0,165493.0,1.752339978125963E-4
C2638,"Houma-Bayou Cane-Thibodaux, LA MSA",2024,Semiconductors,69.0,165493.0,4.16936063761005E-4
C4330,"Sherman-Denison, TX MSA",2024,Pharmaceuticals,34.0,104052.0,3.2675969707453967E-4
C4314,"Shelby-Kings Mountain, NC MicroSA",2024,Energy,196.0,73392.0,0.002670590800087203
C3394,"Montrose, CO MicroSA",2024,Energy,463.0,34028.0,0.013606441753849771
C4034,"Rochester, MN MSA",2024,Energy,436.0,245347.0,0.0017770749183809054
C2526,"Hanford-Corcoran, CA MSA",2024,Energy,630.0,101592.0,0.006201275690999292
C2170,"Eureka-Arcata, CA MicroSA",2024,Energy,809.0,103717.0,0.007800071347995025
C4430,"State College, PA MSA",2024,Semiconductors,5386.0,113573.0,0.04742324320040855
C1658,"Champaign-Urbana, IL MSA",2024,Semiconductors,523.0,182252.0,0.0028696530079230956
C2910,"La Crosse-Onalaska, WI-MN MSA",2024,Pharmaceuticals,28.0,166537.0,1.6813080576688665E-4
C1102,"Altoona, PA MSA",2024,Pharmaceuticals,0.0,116049.0,0.0
C4666,"Valdosta, GA MSA",2024,Pharmaceuticals,306.0,109392.0,0.0027972795085563842
C4294,"Sevierville, TN MicroSA",2024,Pharmaceuticals,124.0,107460.0,0.0011539177368323098
C4770,"Warsaw, IN MicroSA",2024,Energy,96.0,72366.0,0.0013265898350053892
C4176,"Sandpoint, ID MicroSA",2024,Energy,367.0,31940.0,0.011490294301815905
C4018,"Riverton, WY MicroSA",2024,Energy,497.0,31114.0,0.01597351674487369
C2238,"Flagstaff, AZ MSA",2024,Pharmaceuticals,7.0,131950.0,5.305039787798409E-5
C2970,"Laredo, TX MSA",2024,Pharmaceuticals,0.0,214865.0,0.0
C4330,"Sherman-Denison, TX MSA",2024,Semiconductors,1935.0,104052.0,0.018596470995271595
C1870,"Corvallis, OR MSA",2024,Pharmaceuticals,100.0,77273.0,0.0012941130796008955
C2230,"Findlay, OH MicroSA",2024,Energy,378.0,88253.0,0.004283140516469695
C1354,"Bennington, VT MicroSA",2024,Pharmaceuticals,0.0,33500.0,0.0
C2850,"Kerrville, TX MicroSA",2024,Semiconductors,0.0,38942.0,0.0
C1230,"Augusta-Waterville, ME MicroSA",2024,Semiconductors,0.0,124974.0,0.0
C3086,"Logan, UT-ID MSA",2024,Semiconductors,5431.0,134509.0,0.04037648038421221
C4498,"Sunbury, PA MicroSA",2024,Pharmaceuticals,252.0,87850.0,0.0028685258964143427
C2010,"Dover, DE MSA",2024,Semiconductors,0.0,84999.0,0.0
C2022,"Dubuque, IA MSA",2024,Energy,96.0,116826.0,8.217348877818294E-4
C2910,"La Crosse-Onalaska, WI-MN MSA",2024,Semiconductors,0.0,166537.0,0.0
